corpus_id,title,doi,openaire_id,candidate_url,is_open,access_label,oa_route,license,version,hosted_by,collected_from
DCM-00826,Designing Socially Aware Conversational Agents,10.1007/978-3-540-69369-7_29,doi_dedup___::5c1b615ddc1564d994c39c5b8b84b4b2,https://doi.org/10.1007/978-3-540-69369-7_29,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00826,Designing Socially Aware Conversational Agents,10.1007/978-3-540-69369-7_29,doi_dedup___::5c1b615ddc1564d994c39c5b8b84b4b2,https://doi.org/10.1007/978-3-540-69369-7_29,false,,,,Conference object,DBLP,DBLP
DCM-00826,Designing Socially Aware Conversational Agents,10.1007/978-3-540-69369-7_29,doi_dedup___::5c1b615ddc1564d994c39c5b8b84b4b2,https://doi.org/10.1007/978-3-540-69369-7_29,false,,,,Conference object,Eindhoven University of Technology Research Portal,Eindhoven University of Technology Research Portal
DCM-00826,Designing Socially Aware Conversational Agents,10.1007/978-3-540-69369-7_29,doi_dedup___::5c1b615ddc1564d994c39c5b8b84b4b2,https://dx.doi.org/10.1007/978-3-540-69369-7_29,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00826,Designing Socially Aware Conversational Agents,10.1007/978-3-540-69369-7_29,doi_dedup___::5c1b615ddc1564d994c39c5b8b84b4b2,https://dx.doi.org/10.1007/978-3-540-69369-7_29,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00826,Designing Socially Aware Conversational Agents,10.1007/978-3-540-69369-7_29,doi_dedup___::5c1b615ddc1564d994c39c5b8b84b4b2,https://research.tue.nl/en/publications/236bfa68-1e56-43ae-877d-d7f2732fcabe,false,,,,Conference object,Eindhoven University of Technology Research Portal,Eindhoven University of Technology Research Portal
DCM-00827,How Emerging Technologies Influence Designing – The Case of Conversational Agents and Interaction Design,10.21606/drs.2018.330,doi_dedup___::dde2629510ff8f9286f02c6075e8cf74,https://doi.org/10.21606/drs.2018.330,false,,,,Article,Unknown Repository,Crossref
DCM-00827,How Emerging Technologies Influence Designing – The Case of Conversational Agents and Interaction Design,10.21606/drs.2018.330,doi_dedup___::dde2629510ff8f9286f02c6075e8cf74,https://dx.doi.org/10.21606/drs.2018.330,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00827,How Emerging Technologies Influence Designing – The Case of Conversational Agents and Interaction Design,10.21606/drs.2018.330,doi_dedup___::dde2629510ff8f9286f02c6075e8cf74,https://dx.doi.org/10.21606/drs.2018.330,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00828,Designing Virtual Reality–Based Conversational Agents to Train Clinicians in Verbal De-escalation Skills: Exploratory Usability Study (Preprint),10.2196/preprints.38669,doi_________::783789c1e595a759e8e09686806fd797,https://doi.org/10.2196/preprints.38669,false,,,,Article,Unknown Repository,Crossref
DCM-00830,Design Guidelines for Developing Systems for Dialogue System Competitions,10.1007/978-981-19-5538-9_11,doi_dedup___::fd3eb4fd731354576bb194714da50048,https://dblp.org/rec/conf/iwsds/KomataniTNN21.html,false,,,,Conference object,DBLP,DBLP
DCM-00830,Design Guidelines for Developing Systems for Dialogue System Competitions,10.1007/978-981-19-5538-9_11,doi_dedup___::fd3eb4fd731354576bb194714da50048,https://doi.org/10.1007/978-981-19-5538-9_11,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00830,Design Guidelines for Developing Systems for Dialogue System Competitions,10.1007/978-981-19-5538-9_11,doi_dedup___::fd3eb4fd731354576bb194714da50048,https://doi.org/10.1007/978-981-19-5538-9_11,false,,,,Conference object,DBLP,DBLP
DCM-00830,Design Guidelines for Developing Systems for Dialogue System Competitions,10.1007/978-981-19-5538-9_11,doi_dedup___::fd3eb4fd731354576bb194714da50048,https://doi.org/10.1007/978-981-19-5538-9_11,true,OPEN,,,Conference object,Unknown Repository,JAIRO
DCM-00830,Design Guidelines for Developing Systems for Dialogue System Competitions,10.1007/978-981-19-5538-9_11,doi_dedup___::fd3eb4fd731354576bb194714da50048,https://doi.org/10.1527/tjsai.37-3_ids-b,true,OPEN,gold,,Article,Transactions of the Japanese Society for Artificial Intelligence,Crossref
DCM-00830,Design Guidelines for Developing Systems for Dialogue System Competitions,10.1007/978-981-19-5538-9_11,doi_dedup___::fd3eb4fd731354576bb194714da50048,https://hdl.handle.net/11094/90021,true,OPEN,,,Conference object,Unknown Repository,JAIRO
DCM-00832,Spoken Dialogue System for a Human-like Conversational Robot ERICA,10.1007/978-981-13-9443-0_6,doi_dedup___::c1ea55568458d9173f8194e1dcf3c65d,https://dblp.org/rec/conf/iwsds/Kawahara18.html,false,,,,Conference object,DBLP,DBLP
DCM-00832,Spoken Dialogue System for a Human-like Conversational Robot ERICA,10.1007/978-981-13-9443-0_6,doi_dedup___::c1ea55568458d9173f8194e1dcf3c65d,https://doi.org/10.1007/978-981-13-9443-0_6,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00832,Spoken Dialogue System for a Human-like Conversational Robot ERICA,10.1007/978-981-13-9443-0_6,doi_dedup___::c1ea55568458d9173f8194e1dcf3c65d,https://doi.org/10.1007/978-981-13-9443-0_6,false,,,,Conference object,DBLP,DBLP
DCM-00832,Spoken Dialogue System for a Human-like Conversational Robot ERICA,10.1007/978-981-13-9443-0_6,doi_dedup___::c1ea55568458d9173f8194e1dcf3c65d,https://dx.doi.org/10.1007/978-981-13-9443-0_6,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00832,Spoken Dialogue System for a Human-like Conversational Robot ERICA,10.1007/978-981-13-9443-0_6,doi_dedup___::c1ea55568458d9173f8194e1dcf3c65d,https://dx.doi.org/10.1007/978-981-13-9443-0_6,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00833,Introducing Dialogue Systems,10.1007/978-3-031-02176-3_1,doi_________::70afec19fc208e6aed126475091f5bd5,https://doi.org/10.1007/978-3-031-02176-3_1,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00834,Evaluating Dialogue Systems,10.1007/978-3-031-02176-3_4,doi_________::3f3b2c9edca4724be4759a2aea104be4,https://doi.org/10.1007/978-3-031-02176-3_4,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00835,Dialogue management in the Mercury flight reservation system,10.3115/1117562.1117565,doi_dedup___::7d2d2fae354779663de1707431fc3be0,http://dl.acm.org/ft_gateway.cfm?id=1117565&type=pdf,true,OPEN,bronze,,Article,Unknown Repository,UnpayWall
DCM-00835,Dialogue management in the Mercury flight reservation system,10.3115/1117562.1117565,doi_dedup___::7d2d2fae354779663de1707431fc3be0,http://groups.csail.mit.edu/sls/publications/2000/acl2000.pdf,true,OPEN,green,,Article,Unknown Repository,UnpayWall
DCM-00835,Dialogue management in the Mercury flight reservation system,10.3115/1117562.1117565,doi_dedup___::7d2d2fae354779663de1707431fc3be0,https://doi.org/10.3115/1117562.1117565,false,,,,Article,Unknown Repository,Crossref
DCM-00835,Dialogue management in the Mercury flight reservation system,10.3115/1117562.1117565,doi_dedup___::7d2d2fae354779663de1707431fc3be0,https://doi.org/10.3115/1605285.1605288,false,,,,Article,Unknown Repository,Crossref
DCM-00835,Dialogue management in the Mercury flight reservation system,10.3115/1117562.1117565,doi_dedup___::7d2d2fae354779663de1707431fc3be0,https://dx.doi.org/10.3115/1117562.1117565,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00835,Dialogue management in the Mercury flight reservation system,10.3115/1117562.1117565,doi_dedup___::7d2d2fae354779663de1707431fc3be0,https://dx.doi.org/10.3115/1117562.1117565,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00836,A Dialogue System for Conversational NPCs,10.1007/978-1-4614-1335-6_34,doi_dedup___::c592c887ec94aaf9ef9e9f580b7404de,https://dblp.org/rec/conf/iwsds/KluwerAXU11.html,false,,,,Conference object,DBLP,DBLP
DCM-00836,A Dialogue System for Conversational NPCs,10.1007/978-1-4614-1335-6_34,doi_dedup___::c592c887ec94aaf9ef9e9f580b7404de,https://doi.org/10.1007/978-1-4614-1335-6_34,false,CLOSED,,Springer Nature TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00836,A Dialogue System for Conversational NPCs,10.1007/978-1-4614-1335-6_34,doi_dedup___::c592c887ec94aaf9ef9e9f580b7404de,https://doi.org/10.1007/978-1-4614-1335-6_34,false,,,,Conference object,DBLP,DBLP
DCM-00836,A Dialogue System for Conversational NPCs,10.1007/978-1-4614-1335-6_34,doi_dedup___::c592c887ec94aaf9ef9e9f580b7404de,https://dx.doi.org/10.1007/978-1-4614-1335-6_34,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00836,A Dialogue System for Conversational NPCs,10.1007/978-1-4614-1335-6_34,doi_dedup___::c592c887ec94aaf9ef9e9f580b7404de,https://dx.doi.org/10.1007/978-1-4614-1335-6_34,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00837,Statistical Data-Driven Dialogue Systems,10.1007/978-3-031-02176-3_3,doi_________::36a825bbedddc43088fcc64e04635c10,https://doi.org/10.1007/978-3-031-02176-3_3,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00838,End-to-End Neural Dialogue Systems,10.1007/978-3-031-02176-3_5,doi_________::7c3b3f79f0ba83c0cf369d38a3f716c1,https://doi.org/10.1007/978-3-031-02176-3_5,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00839,Data Collection Design for Dialogue Systems for Low-Resource Languages,10.1007/978-981-15-8395-7_30,doi_dedup___::0cfbb32774fb3d915bee45c634010c13,https://cnrs.hal.science/hal-03990906v1,false,CLOSED,,,Part of book or chapter of book,HAL Descartes,HAL Descartes
DCM-00839,Data Collection Design for Dialogue Systems for Low-Resource Languages,10.1007/978-981-15-8395-7_30,doi_dedup___::0cfbb32774fb3d915bee45c634010c13,https://cnrs.hal.science/hal-03990906v1,false,CLOSED,,,Part of book or chapter of book,Hyper Article en Ligne - Sciences de l'Homme et de la Société,Hyper Article en Ligne - Sciences de l'Homme et de la Société
DCM-00839,Data Collection Design for Dialogue Systems for Low-Resource Languages,10.1007/978-981-15-8395-7_30,doi_dedup___::0cfbb32774fb3d915bee45c634010c13,https://dblp.org/rec/conf/iwsds/YusupujiangG20.html,false,,,,Conference object,DBLP,DBLP
DCM-00839,Data Collection Design for Dialogue Systems for Low-Resource Languages,10.1007/978-981-15-8395-7_30,doi_dedup___::0cfbb32774fb3d915bee45c634010c13,https://doi.org/10.1007/978-981-15-8395-7_30,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00839,Data Collection Design for Dialogue Systems for Low-Resource Languages,10.1007/978-981-15-8395-7_30,doi_dedup___::0cfbb32774fb3d915bee45c634010c13,https://doi.org/10.1007/978-981-15-8395-7_30,false,,,,Conference object,DBLP,DBLP
DCM-00839,Data Collection Design for Dialogue Systems for Low-Resource Languages,10.1007/978-981-15-8395-7_30,doi_dedup___::0cfbb32774fb3d915bee45c634010c13,https://dx.doi.org/10.1007/978-981-15-8395-7_30,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00839,Data Collection Design for Dialogue Systems for Low-Resource Languages,10.1007/978-981-15-8395-7_30,doi_dedup___::0cfbb32774fb3d915bee45c634010c13,https://dx.doi.org/10.1007/978-981-15-8395-7_30,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00840,"Rule-Based Dialogue Systems: Architecture, Methods, and Tools",10.1007/978-3-031-02176-3_2,doi_________::36e5a0b85c136066db75e9c35acdc4c6,https://doi.org/10.1007/978-3-031-02176-3_2,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00841,GoDiS,10.3115/1117562.1117564,doi_dedup___::0178dc46fd1c9fabaff559e72c64b300,http://dl.acm.org/ft_gateway.cfm?id=1117564&type=pdf,true,OPEN,bronze,,Article,Unknown Repository,UnpayWall
DCM-00841,GoDiS,10.3115/1117562.1117564,doi_dedup___::0178dc46fd1c9fabaff559e72c64b300,http://dl.acm.org/ft_gateway.cfm?id=1605287&type=pdf,true,OPEN,bronze,,Article,Unknown Repository,UnpayWall
DCM-00841,GoDiS,10.3115/1117562.1117564,doi_dedup___::0178dc46fd1c9fabaff559e72c64b300,https://doi.org/10.3115/1117562.1117564,false,,,,Article,Unknown Repository,Crossref
DCM-00841,GoDiS,10.3115/1117562.1117564,doi_dedup___::0178dc46fd1c9fabaff559e72c64b300,https://doi.org/10.3115/1605285.1605287,false,,,,Article,Unknown Repository,Crossref
DCM-00841,GoDiS,10.3115/1117562.1117564,doi_dedup___::0178dc46fd1c9fabaff559e72c64b300,https://dx.doi.org/10.3115/1117562.1117564,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00841,GoDiS,10.3115/1117562.1117564,doi_dedup___::0178dc46fd1c9fabaff559e72c64b300,https://dx.doi.org/10.3115/1117562.1117564,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00842,NJFun,10.3115/1117562.1117566,doi_dedup___::0aeee3b0f6031ccbb3540218017fb326,http://dl.acm.org/ft_gateway.cfm?id=1117566&type=pdf,true,OPEN,bronze,,Article,Unknown Repository,UnpayWall
DCM-00842,NJFun,10.3115/1117562.1117566,doi_dedup___::0aeee3b0f6031ccbb3540218017fb326,http://dl.acm.org/ft_gateway.cfm?id=1605289&type=pdf,true,OPEN,bronze,,Article,Unknown Repository,UnpayWall
DCM-00842,NJFun,10.3115/1117562.1117566,doi_dedup___::0aeee3b0f6031ccbb3540218017fb326,https://doi.org/10.3115/1117562.1117566,false,,,,Article,Unknown Repository,Crossref
DCM-00842,NJFun,10.3115/1117562.1117566,doi_dedup___::0aeee3b0f6031ccbb3540218017fb326,https://doi.org/10.3115/1605285.1605289,false,,,,Article,Unknown Repository,Crossref
DCM-00842,NJFun,10.3115/1117562.1117566,doi_dedup___::0aeee3b0f6031ccbb3540218017fb326,https://dx.doi.org/10.3115/1117562.1117566,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00842,NJFun,10.3115/1117562.1117566,doi_dedup___::0aeee3b0f6031ccbb3540218017fb326,https://dx.doi.org/10.3115/1117562.1117566,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00843,Conversational sequences and dialogue grammar in Kam,10.7813/2075-4124.2014/6-2/b.45,doi_dedup___::9904f7849f3bc4e9d61c9e4b5e6ab66a,https://doi.org/10.7813/2075-4124.2014/6-2/b.45,false,,,,Article,International Journal of Academic Research,Crossref
DCM-00843,Conversational sequences and dialogue grammar in Kam,10.7813/2075-4124.2014/6-2/b.45,doi_dedup___::9904f7849f3bc4e9d61c9e4b5e6ab66a,https://dx.doi.org/10.7813/2075-4124.2014/6-2/b.45,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00843,Conversational sequences and dialogue grammar in Kam,10.7813/2075-4124.2014/6-2/b.45,doi_dedup___::9904f7849f3bc4e9d61c9e4b5e6ab66a,https://dx.doi.org/10.7813/2075-4124.2014/6-2/b.45,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00844,Conversational Interfaces,10.1007/978-1-4614-4803-7_1,doi_________::0d85e77d6900db1c051d8b3532522c4a,https://doi.org/10.1007/978-1-4614-4803-7_1,false,CLOSED,,Springer Nature TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00846,Towards Personalization of Spoken Dialogue System Communication Strategies,10.1007/978-981-15-8395-7_11,doi_dedup___::82c37ab1a2543bb3c46445488c9a75fc,https://dblp.org/rec/conf/iwsds/GordonGYT20.html,false,,,,Conference object,DBLP,DBLP
DCM-00846,Towards Personalization of Spoken Dialogue System Communication Strategies,10.1007/978-981-15-8395-7_11,doi_dedup___::82c37ab1a2543bb3c46445488c9a75fc,https://doi.org/10.1007/978-981-15-8395-7_11,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00846,Towards Personalization of Spoken Dialogue System Communication Strategies,10.1007/978-981-15-8395-7_11,doi_dedup___::82c37ab1a2543bb3c46445488c9a75fc,https://doi.org/10.1007/978-981-15-8395-7_11,false,,,,Conference object,DBLP,DBLP
DCM-00846,Towards Personalization of Spoken Dialogue System Communication Strategies,10.1007/978-981-15-8395-7_11,doi_dedup___::82c37ab1a2543bb3c46445488c9a75fc,https://dx.doi.org/10.1007/978-981-15-8395-7_11,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00846,Towards Personalization of Spoken Dialogue System Communication Strategies,10.1007/978-981-15-8395-7_11,doi_dedup___::82c37ab1a2543bb3c46445488c9a75fc,https://dx.doi.org/10.1007/978-981-15-8395-7_11,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00847,Culture-Aware Dialogue Management for Conversational Assistants,10.1007/978-981-15-8395-7_8,doi_dedup___::a2315a9565e1608e8a4edad27a426e3b,https://dblp.org/rec/conf/iwsds/MiehleWMU20.html,false,,,,Conference object,DBLP,DBLP
DCM-00847,Culture-Aware Dialogue Management for Conversational Assistants,10.1007/978-981-15-8395-7_8,doi_dedup___::a2315a9565e1608e8a4edad27a426e3b,https://doi.org/10.1007/978-981-15-8395-7_8,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00847,Culture-Aware Dialogue Management for Conversational Assistants,10.1007/978-981-15-8395-7_8,doi_dedup___::a2315a9565e1608e8a4edad27a426e3b,https://doi.org/10.1007/978-981-15-8395-7_8,false,,,,Conference object,DBLP,DBLP
DCM-00847,Culture-Aware Dialogue Management for Conversational Assistants,10.1007/978-981-15-8395-7_8,doi_dedup___::a2315a9565e1608e8a4edad27a426e3b,https://dx.doi.org/10.1007/978-981-15-8395-7_8,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00848,Beyond Repair – Testing the Limits of the Conversational Repair System,10.18653/v1/2007.sigdial-1.10,doi_dedup___::f97264c90c88826d83bdaed17a4cbd2b,https://dblp.org/rec/conf/sigdial/SchlangenF07.html,false,,,,Conference object,DBLP,DBLP
